payment_id,customer_id,prediction_time,logged_action,logging_probability,logged_recovered,base_policy_intervention,fraud_flag,selected_action,decision_type,fallback_used,failure_class,risk_checks_passed,probability_margin,expected_value_margin_inr,margin_fallback_triggered,decision_reasons,predicted_retry_payment_probability,retry_payment_supported,retry_payment_support_count,retry_payment_support_ess,predicted_payment_link_probability,payment_link_supported,payment_link_support_count,payment_link_support_ess,predicted_whatsapp_reminder_probability,whatsapp_reminder_supported,whatsapp_reminder_support_count,whatsapp_reminder_support_ess,predicted_escalate_to_merchant_probability,escalate_to_merchant_supported,escalate_to_merchant_support_count,escalate_to_merchant_support_ess
TXN0000057441,C004248,2024-12-22 08:18:57,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,authentication_required,True,0.04139924,26.16000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:19.11"", ""probability_margin:0.04139924"", ""fallback_ineligible""]",0.61190182,True,359,56.24386377,0.67810279,True,85,37.80492775,0.63670355,True,126,41.91580028,0.49424717,True,694,97.85794000
TXN0000095366,C007098,2024-12-22 09:03:25,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.01855528,12.50000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:12.51"", ""probability_margin:0.05439705"", ""decision_margin_passed""]",0.59898227,True,359,56.24386377,0.65337932,True,85,37.80492775,0.63482404,True,126,41.91580028,0.49243781,True,694,97.85794000
TXN0000004864,C007531,2024-12-22 09:43:51,retry_payment,0.03333333,1,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.05705303,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.59703791,True,126,18.74890631,0.59480786,False,9,9.00000000,0.65409094,True,73,15.08078281,0.48129401,True,237,33.53941007
TXN0000245920,C009980,2024-12-22 10:40:17,whatsapp_reminder,0.90000000,0,whatsapp_reminder,0,no_action,stop,False,authentication_required,False,0.01196671,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.67284697,False,49,7.23938140,0.72558945,False,8,4.29589038,0.71362275,False,23,3.80324523,0.53737026,False,11,2.70552140
TXN0000025971,C000594,2024-12-22 10:47:11,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01369750,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.59953272,True,172,27.72056966,0.64564508,False,17,16.07278182,0.63194758,True,66,18.92736169,0.48357052,True,211,29.09046962
TXN0000147417,C006364,2024-12-22 10:58:27,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,customer_decline,False,0.01096392,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.67266858,True,58,8.97709815,0.72532123,False,25,3.45418296,0.71435732,False,10,3.52962620,0.53920013,False,12,7.36805008
TXN0000223583,C003531,2024-12-22 11:29:15,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.03578681,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60486341,True,58,8.97709815,0.61755741,False,3,3.00000000,0.65334421,False,24,3.90270249,0.49077052,False,8,8.00000000
TXN0000029756,C009551,2024-12-22 11:34:35,payment_link,0.90000000,1,payment_link,0,retry_payment,fallback,True,technical_retryable,True,0.04385799,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.65973568,True,58,8.97709815,0.70359367,False,25,3.45418296,0.65270114,False,10,3.52962620,0.49329072,False,12,7.36805008
TXN0000200463,C001717,2024-12-22 11:52:39,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,authentication_required,False,0.00229758,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.64703566,True,47,47.00000000,0.67675602,False,2,2.00000000,0.67905360,False,21,3.60798899,0.51963079,False,12,3.68852452
TXN0000187417,C000708,2024-12-22 12:19:09,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.03841519,113.74000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:113.74"", ""probability_margin:0.03841519"", ""decision_margin_passed""]",0.59336662,True,129,19.07760664,0.63178182,True,218,30.47265689,0.59215760,True,34,21.95535821,0.41162294,True,65,18.84615345
TXN0000173967,C001496,2024-12-22 12:38:45,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,technical_retryable,True,0.02111816,64.05000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:64.05"", ""probability_margin:0.03622526"", ""decision_margin_passed""]",0.66082513,True,59,8.94277964,0.69705039,True,90,12.53697431,0.67593223,False,19,4.27099396,0.52493995,True,43,10.73819641
TXN0000154990,C000679,2024-12-22 12:55:43,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,authentication_required,True,0.02396184,36.38000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:17.73"", ""probability_margin:0.02396184"", ""fallback_ineligible""]",0.63274550,True,362,56.55389812,0.68595636,True,241,49.77543607,0.66199452,True,96,34.06733257,0.49061531,True,512,71.09486331
TXN0000211491,C007829,2024-12-22 12:57:31,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,customer_decline,False,0.01253206,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.47688979,False,18,18.00000000,0.52994639,False,1,1.00000000,0.51741433,False,7,3.29758098,0.41145623,False,0,0.00000000
TXN0000039403,C008464,2024-12-22 13:51:05,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.02134013,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.63513827,True,126,18.74890631,0.65881151,False,9,9.00000000,0.63747138,True,73,15.08078281,0.51955140,True,237,33.53941007
TXN0000114059,C004828,2024-12-22 15:31:56,whatsapp_reminder,0.03333333,1,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.06062353,43.72000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:69.46"", ""probability_margin:0.08407044"", ""fallback_ineligible""]",0.51157546,True,362,56.55389812,0.57219899,True,241,49.77543607,0.48812854,True,96,34.06733257,0.38147828,True,512,71.09486331
TXN0000117703,C000894,2024-12-22 15:40:32,no_action,1.00000000,0,no_action,1,escalate_to_merchant,fallback,True,fraud_risk,True,0.01174188,,False,"[""fraud_requires_manual_escalation"", ""manual_action_only"", ""margin_not_applicable_to_non_allow_decision""]",0.62044841,True,134,25.67475706,0.68093848,True,55,23.54174517,0.66919661,True,69,17.37637634,0.51411933,True,213,29.38877094
TXN0000024410,C008151,2024-12-22 15:49:44,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.01854151,191.07000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:191.06"", ""probability_margin:0.04240793"", ""decision_margin_passed""]",0.49720162,True,129,19.07760664,0.53960955,True,218,30.47265689,0.52106804,True,34,21.95535821,0.34970152,True,65,18.84615345
TXN0000120297,C009933,2024-12-22 16:10:14,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.00624555,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.67998832,True,172,27.72056966,0.71741199,False,17,16.07278182,0.72365755,True,66,18.92736169,0.56732529,True,211,29.09046962
TXN0000119652,C001124,2024-12-22 16:28:36,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,technical_retryable,False,0.04874402,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.46205410,False,49,7.23938140,0.56751800,False,8,4.29589038,0.51877397,False,23,3.80324523,0.36099398,False,11,2.70552140
TXN0000249412,C006895,2024-12-22 16:55:04,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.03702331,,False,"[""decision_uncertain"", ""expected_value_margin:9.510268688201904"", ""probability_margin:0.002436041831970215"", ""margin_not_applicable_to_non_allow_decision""]",0.62178254,True,129,19.07760664,0.62421858,True,218,30.47265689,0.66124189,True,34,21.95535821,0.44597530,True,65,18.84615345
TXN0000016883,C005504,2024-12-22 17:10:21,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.00660872,257.59000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:257.59"", ""probability_margin:0.03411579"", ""decision_margin_passed""]",0.60883468,True,129,19.07760664,0.64295048,True,218,30.47265689,0.63634175,True,34,21.95535821,0.47181222,True,65,18.84615345
TXN0000098516,C007395,2024-12-22 17:27:15,retry_payment,0.90000000,1,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.00026625,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.67578286,True,362,56.55389812,0.71157432,True,241,49.77543607,0.71184057,True,96,34.06733257,0.55356371,True,512,71.09486331
TXN0000231993,C004931,2024-12-22 18:03:23,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.03602624,17.54000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:17.55"", ""probability_margin:0.06011367"", ""decision_margin_passed""]",0.62956643,True,359,56.24386377,0.68968010,True,85,37.80492775,0.65365386,True,126,41.91580028,0.51904368,True,694,97.85794000
TXN0000203517,C009000,2024-12-22 18:43:00,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.00304508,,False,"[""decision_uncertain"", ""expected_value_margin:4.037463188171387"", ""probability_margin:0.0030450820922851562"", ""margin_not_applicable_to_non_allow_decision""]",0.62370384,True,359,56.24386377,0.64744222,True,85,37.80492775,0.65048730,True,126,41.91580028,0.51323360,True,694,97.85794000
TXN0000134593,C000472,2024-12-22 19:04:31,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.02243882,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.61008662,True,172,27.72056966,0.62473661,False,17,16.07278182,0.64717543,True,66,18.92736169,0.49459967,True,211,29.09046962
TXN0000072278,C000240,2024-12-22 19:11:20,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.00051689,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.62122494,True,47,47.00000000,0.66122824,False,2,2.00000000,0.66071135,False,21,3.60798899,0.51844609,False,12,3.68852452
TXN0000127063,C006644,2024-12-22 19:23:12,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01763189,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.69175643,True,73,10.21909638,0.70042431,False,23,5.49540018,0.71805620,True,54,8.41672235,0.54316521,True,72,12.00499847
TXN0000052772,C003901,2024-12-22 19:35:54,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,authentication_required,True,0.03390491,,False,"[""decision_uncertain"", ""expected_value_margin:3.479929804801941"", ""probability_margin:0.03390491008758545"", ""margin_not_applicable_to_non_allow_decision""]",0.59434587,True,382,61.49646714,0.65917331,True,55,50.36414754,0.62526840,True,122,42.51287438,0.42211285,True,685,101.16768160
TXN0000004753,C000539,2024-12-22 20:03:09,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.06764489,30.65000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:34.75"", ""probability_margin:0.06764489"", ""fallback_ineligible""]",0.55311435,True,359,56.24386377,0.62376964,True,85,37.80492775,0.55612475,True,126,41.91580028,0.44118673,True,694,97.85794000
TXN0000202848,C003259,2024-12-22 20:28:16,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,technical_retryable,True,0.05009183,88.32000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:88.31"", ""probability_margin:0.05011168"", ""decision_margin_passed""]",0.47246858,True,59,8.94277964,0.52258027,True,90,12.53697431,0.47248843,False,19,4.27099396,0.38080576,True,43,10.73819641
TXN0000232929,C008484,2024-12-22 20:34:03,retry_payment,0.90000000,1,retry_payment,0,payment_link,allow,False,technical_retryable,True,0.03453100,152.73000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:152.73"", ""probability_margin:0.05555964"", ""decision_margin_passed""]",0.69672161,True,387,66.60326136,0.75228125,True,625,91.91881191,0.71775025,True,50,36.09870729,0.55185211,True,196,56.61961283
TXN0000154695,C001405,2024-12-22 20:35:29,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.01326489,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.51077962,True,172,27.72056966,0.60244143,False,17,16.07278182,0.58917654,True,66,18.92736169,0.42131558,True,211,29.09046962
TXN0000033834,C001063,2024-12-22 21:43:41,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.06711864,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.45144260,True,126,18.74890631,0.57274473,False,9,9.00000000,0.50562608,True,73,15.08078281,0.37968925,True,237,33.53941007
TXN0000196893,C003959,2024-12-22 21:57:46,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,technical_retryable,True,0.01419675,200.44000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:200.43"", ""probability_margin:0.04711413"", ""decision_margin_passed""]",0.60912627,True,387,66.60326136,0.65624040,True,625,91.91881191,0.64204365,True,50,36.09870729,0.44606888,True,196,56.61961283
TXN0000104909,C005461,2024-12-22 22:00:01,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.02993792,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60898459,True,58,8.97709815,0.66131598,False,3,3.00000000,0.63137805,False,24,3.90270249,0.50520122,False,8,8.00000000
TXN0000094911,C002528,2024-12-22 22:18:49,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,customer_decline,True,0.01214045,,False,"[""decision_uncertain"", ""expected_value_margin:4.884478271007538"", ""probability_margin:0.012140452861785889"", ""margin_not_applicable_to_non_allow_decision""]",0.60222375,True,382,61.49646714,0.61625892,True,55,50.36414754,0.62839937,True,122,42.51287438,0.48297405,True,685,101.16768160
TXN0000070118,C000674,2024-12-22 22:31:03,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,payment_link,allow,False,technical_retryable,True,0.00706124,70.10000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:70.1"", ""probability_margin:0.05091161"", ""decision_margin_passed""]",0.65561497,True,134,25.67475706,0.70652658,True,55,23.54174517,0.71358782,True,69,17.37637634,0.55411154,True,213,29.38877094
TXN0000171334,C001394,2024-12-23 07:46:48,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01027966,,False,"[""decision_uncertain"", ""expected_value_margin:0.944483757019043"", ""probability_margin:-0.010279655456542969"", ""margin_not_applicable_to_non_allow_decision""]",0.60476184,True,382,61.49646714,0.63020366,True,55,50.36414754,0.61992401,True,122,42.51287438,0.49506775,True,685,101.16768160
TXN0000096948,C006101,2024-12-23 10:13:57,retry_payment,0.90000000,1,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.04137897,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.60468209,False,49,7.90577463,0.65678370,False,6,6.00000000,0.61540473,True,63,11.63500628,0.49694520,True,88,12.69429910
TXN0000058288,C005475,2024-12-23 10:17:02,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,technical_retryable,False,0.02115113,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.63817036,False,6,6.00000000,0.66375065,False,0,0.00000000,0.68490177,False,6,6.00000000,0.44928738,False,3,2.07333790
TXN0000203228,C000809,2024-12-23 10:17:58,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.02508897,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.50109625,True,387,66.60326136,0.56447071,True,625,91.91881191,0.53938174,True,50,36.09870729,0.35098127,True,196,56.61961283
TXN0000120791,C003866,2024-12-23 11:05:04,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,whatsapp_reminder,allow,False,customer_decline,True,0.02074862,12.40000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:19.95"", ""probability_margin:0.02074862"", ""fallback_ineligible""]",0.53554922,True,134,25.67475706,0.53607088,True,55,23.54174517,0.55681950,True,69,17.37637634,0.41183618,True,213,29.38877094
TXN0000027991,C003222,2024-12-23 11:05:54,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,technical_retryable,False,0.03422016,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.68399107,False,18,18.00000000,0.73155779,False,1,1.00000000,0.69733763,False,7,3.29758098,0.57014763,False,0,0.00000000
TXN0000107134,C008596,2024-12-23 11:06:11,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01614100,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.68415737,True,58,8.97709815,0.73359215,False,3,3.00000000,0.71745116,False,24,3.90270249,0.59626973,False,8,8.00000000
TXN0000045843,C008613,2024-12-23 11:12:51,retry_payment,0.90000000,0,retry_payment,0,whatsapp_reminder,fallback,True,authentication_required,True,0.01827717,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.53140283,True,73,10.21909638,0.52243894,False,23,5.49540018,0.54967999,True,54,8.41672235,0.40902737,True,72,12.00499847
TXN0000248404,C000140,2024-12-23 11:20:15,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.02170330,14.09000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:14.08"", ""probability_margin:0.05064929"", ""decision_margin_passed""]",0.53126866,True,359,56.24386377,0.58191794,True,85,37.80492775,0.56021464,True,126,41.91580028,0.43045866,True,694,97.85794000
TXN0000162997,C006880,2024-12-23 11:35:53,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.02133566,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.62343162,True,58,8.97709815,0.65341109,False,25,3.45418296,0.63207543,False,10,3.52962620,0.48154864,False,12,7.36805008
TXN0000197398,C004351,2024-12-23 11:43:05,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.01768851,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.56275696,True,362,56.55389812,0.62019330,True,241,49.77543607,0.60250479,True,96,34.06733257,0.39981034,True,512,71.09486331
TXN0000169364,C006019,2024-12-23 12:46:17,payment_link,0.90000000,1,payment_link,0,payment_link,allow,False,customer_decline,True,0.02798980,163.55000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:65.85"", ""probability_margin:0.0279898"", ""fallback_ineligible""]",0.47234291,True,129,19.07760664,0.54285055,True,218,30.47265689,0.51486075,True,34,21.95535821,0.34841689,True,65,18.84615345
TXN0000039594,C001751,2024-12-23 12:56:15,retry_payment,0.90000000,1,retry_payment,0,retry_payment,fallback,True,technical_retryable,True,0.01557982,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.63213599,True,172,27.72056966,0.66792494,False,17,16.07278182,0.65234512,True,66,18.92736169,0.51876348,True,211,29.09046962
TXN0000061930,C005775,2024-12-23 14:05:28,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,retry_payment,fallback,True,technical_retryable,True,0.03142574,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.42034295,True,58,8.97709815,0.45977461,False,25,3.45418296,0.42834887,False,10,3.52962620,0.25302988,False,12,7.36805008
TXN0000140877,C002566,2024-12-23 14:23:00,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,authentication_required,True,0.02063823,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.56560177,True,134,25.67475706,0.58623999,True,55,23.54174517,0.56173342,True,69,17.37637634,0.41481680,True,213,29.38877094
TXN0000115259,C001357,2024-12-23 15:09:14,retry_payment,0.90000000,0,retry_payment,0,no_action,stop,False,customer_decline,False,0.02002716,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.58981544,True,58,8.97709815,0.63842010,False,3,3.00000000,0.65844727,False,24,3.90270249,0.41726702,False,8,8.00000000
TXN0000035706,C000379,2024-12-23 16:26:44,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,fallback,True,authentication_required,True,0.01673937,,False,"[""decision_uncertain"", ""expected_value_margin:13.535224437713623"", ""probability_margin:0.016739368438720703"", ""margin_not_applicable_to_non_allow_decision""]",0.45221266,True,134,25.67475706,0.49024072,True,55,23.54174517,0.47350135,True,69,17.37637634,0.34902659,True,213,29.38877094
TXN0000119675,C006376,2024-12-23 17:03:58,payment_link,0.90000000,0,payment_link,0,whatsapp_reminder,allow,False,authentication_required,True,0.02562016,184.18000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:85.75"", ""probability_margin:0.02562016"", ""fallback_ineligible""]",0.60932040,True,129,19.07760664,0.64198059,True,218,30.47265689,0.66760075,True,34,21.95535821,0.46499839,True,65,18.84615345
TXN0000221784,C002282,2024-12-23 17:40:22,payment_link,0.90000000,0,payment_link,0,payment_link,allow,False,technical_retryable,True,0.00553554,172.39000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:172.39"", ""probability_margin:0.03918952"", ""decision_margin_passed""]",0.45559329,True,387,66.60326136,0.49478281,True,625,91.91881191,0.48924726,True,50,36.09870729,0.30888435,True,196,56.61961283
TXN0000211593,C000137,2024-12-23 17:47:51,retry_payment,0.90000000,1,retry_payment,0,no_action,stop,False,authentication_required,False,0.01122397,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.57771635,True,58,8.97709815,0.59739393,False,25,3.45418296,0.58616996,False,10,3.52962620,0.39861602,False,12,7.36805008
TXN0000047477,C008558,2024-12-23 18:20:59,payment_link,0.90000000,0,payment_link,0,retry_payment,fallback,True,technical_retryable,True,0.00035131,,False,"[""decision_uncertain"", ""expected_value_margin:10.681922495365143"", ""probability_margin:0.006914108991622925"", ""margin_not_applicable_to_non_allow_decision""]",0.39218774,True,129,19.07760664,0.39910185,True,218,30.47265689,0.39875054,True,34,21.95535821,0.26346308,True,65,18.84615345
TXN0000048913,C002858,2024-12-23 18:53:53,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,no_action,stop,False,authentication_required,False,0.01124060,,False,"[""no_eligible_positive_value_action"", ""failure_matrix:block"", ""margin_not_applicable_to_non_allow_decision""]",0.50552005,True,126,18.74890631,0.55000138,False,9,9.00000000,0.56124198,True,73,15.08078281,0.42716342,True,237,33.53941007
TXN0000210487,C002956,2024-12-23 18:54:55,whatsapp_reminder,0.03333333,0,escalate_to_merchant,0,payment_link,allow,False,technical_retryable,True,0.01771462,25.75000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:25.75"", ""probability_margin:0.01771462"", ""decision_margin_passed""]",0.70355523,True,387,66.60326136,0.72126985,True,625,91.91881191,0.67457086,True,50,36.09870729,0.53875721,True,196,56.61961283
TXN0000178539,C003711,2024-12-23 19:07:50,escalate_to_merchant,0.90000000,1,escalate_to_merchant,0,payment_link,allow,False,authentication_required,True,0.03730452,67.74000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:48.67"", ""probability_margin:0.03730452"", ""fallback_ineligible""]",0.60365820,True,134,25.67475706,0.65914512,True,55,23.54174517,0.62184060,True,69,17.37637634,0.41028956,True,213,29.38877094
TXN0000177094,C003640,2024-12-23 20:06:56,retry_payment,0.90000000,0,retry_payment,0,escalate_to_merchant,fallback,True,merchant_configuration,True,0.04259771,,False,"[""decision_uncertain"", ""expected_value_margin:None"", ""probability_margin:None"", ""margin_not_applicable_to_non_allow_decision""]",0.64771044,True,47,47.00000000,0.63923931,False,2,2.00000000,0.69030815,False,21,3.60798899,0.50717801,False,12,3.68852452
TXN0000183765,C005372,2024-12-23 20:24:16,escalate_to_merchant,0.90000000,0,escalate_to_merchant,0,payment_link,allow,False,customer_decline,True,0.04899925,35.54000000,False,"[""eligible"", ""contextually_supported_or_manual"", ""highest_risk_adjusted_expected_value"", ""expected_value_margin:37.73"", ""probability_margin:0.04899925"", ""fallback_ineligible""]",0.59777629,True,362,56.55389812,0.65113443,True,241,49.77543607,0.60213518,True,96,34.06733257,0.45962018,True,512,71.09486331
TXN0000199185,C009068,2024-12-23 20:24:49,whatsapp_reminder,0.90000000,1,whatsapp_reminder,0,retry_payment,fallback,True,technical_retryable,True,0.02049088,,False,"[""decision_uncertain"", ""expected_value_margin:4.841116428375244"", ""probability_margin:0.05487656593322754"", ""margin_not_applicable_to_non_allow_decision""]",0.60956275,True,382,61.49646714,0.66443932,True,55,50.36414754,0.64394844,True,122,42.51287438,0.49341759,True,685,101.16768160
